,Epoch,Replay,Clip,Loss,Accuracy,Timestamp
3495,1,262,10,1.2233119010925293,0.75,2018-04-11 23:38:50.820711
3496,1,262,11,1.3662655353546143,0.6600000262260437,2018-04-11 23:38:50.820711
3497,1,262,12,1.2938536405563354,0.699999988079071,2018-04-11 23:38:50.820711
3498,1,262,13,2.133291244506836,0.6499999761581421,2018-04-11 23:38:50.820711
3499,1,263,1,1.7317519187927246,0.6600000262260437,2018-04-11 23:39:01.254164
3500,1,263,2,2.2843093872070312,0.6899999976158142,2018-04-11 23:39:01.254164
3501,1,263,3,1.8960570096969604,0.5799999833106995,2018-04-11 23:39:01.254164
3502,1,263,4,2.0789406299591064,0.699999988079071,2018-04-11 23:39:01.254164
3503,1,263,5,1.9680119752883911,0.7200000286102295,2018-04-11 23:39:01.254164
3504,1,263,6,1.9202337265014648,0.6299999952316284,2018-04-11 23:39:01.254164
3505,1,263,7,2.067784070968628,0.6100000143051147,2018-04-11 23:39:01.254164
3506,1,263,8,2.4784317016601562,0.550000011920929,2018-04-11 23:39:01.254164
3507,1,263,9,2.6003732681274414,0.6700000166893005,2018-04-11 23:39:01.254164
3508,1,263,10,1.7869807481765747,0.6899999976158142,2018-04-11 23:39:01.254164
3509,1,263,11,2.022331953048706,0.7400000095367432,2018-04-11 23:39:01.254164
3510,1,263,12,2.2900140285491943,0.5299999713897705,2018-04-11 23:39:01.254164
3511,1,263,13,1.944069504737854,0.5600000023841858,2018-04-11 23:39:01.254164
3512,1,264,1,1.43977952003479,0.6700000166893005,2018-04-11 23:39:12.547227
3513,1,264,2,1.441114902496338,0.8199999928474426,2018-04-11 23:39:12.547227
3514,1,264,3,2.4110610485076904,0.6600000262260437,2018-04-11 23:39:12.547227
3515,1,264,4,1.4803310632705688,0.7200000286102295,2018-04-11 23:39:12.547227
3516,1,264,5,1.966650366783142,0.6000000238418579,2018-04-11 23:39:12.547227
3517,1,264,6,1.5294784307479858,0.6600000262260437,2018-04-11 23:39:12.547227
3518,1,264,7,1.9664212465286255,0.6100000143051147,2018-04-11 23:39:12.547227
3519,1,264,8,1.8807376623153687,0.6399999856948853,2018-04-11 23:39:12.547227
3520,1,264,9,2.1719655990600586,0.7599999904632568,2018-04-11 23:39:12.547227
3521,1,264,10,2.1971662044525146,0.6200000047683716,2018-04-11 23:39:12.547227
3522,1,264,11,2.2494957447052,0.7099999785423279,2018-04-11 23:39:12.547227
3523,1,264,12,1.8371614217758179,0.7900000214576721,2018-04-11 23:39:12.547227
3524,1,264,13,1.9295620918273926,0.7200000286102295,2018-04-11 23:39:12.547227
3525,1,264,14,1.4457942247390747,0.7300000190734863,2018-04-11 23:39:12.547227
3526,1,265,1,1.4146180152893066,0.6800000071525574,2018-04-11 23:39:28.526479
3527,1,265,2,2.4529573917388916,0.5400000214576721,2018-04-11 23:39:28.526479
3528,1,265,3,1.5028377771377563,0.5799999833106995,2018-04-11 23:39:28.526479
3529,1,265,4,1.4363696575164795,0.75,2018-04-11 23:39:28.526479
3530,1,265,5,2.4876723289489746,0.7200000286102295,2018-04-11 23:39:28.526479
3531,1,265,6,2.390031337738037,0.7400000095367432,2018-04-11 23:39:28.526479
3532,1,265,7,1.2751635313034058,0.800000011920929,2018-04-11 23:39:28.526479
3533,1,265,8,1.8144705295562744,0.6800000071525574,2018-04-11 23:39:28.526479
3534,1,265,9,1.768072247505188,0.6800000071525574,2018-04-11 23:39:28.526479
3535,1,265,10,2.096834182739258,0.7599999904632568,2018-04-11 23:39:28.526479
3536,1,265,11,1.2297626733779907,0.7099999785423279,2018-04-11 23:39:28.526479
3537,1,265,12,2.4016759395599365,0.6399999856948853,2018-04-11 23:39:28.526479
3538,1,265,13,1.6537262201309204,0.7200000286102295,2018-04-11 23:39:28.526479
3539,1,265,14,2.308081865310669,0.6399999856948853,2018-04-11 23:39:28.526479
3540,1,265,15,2.5009360313415527,0.699999988079071,2018-04-11 23:39:28.526479
3541,1,265,16,2.8073227405548096,0.699999988079071,2018-04-11 23:39:28.526479
3542,1,265,17,2.1874570846557617,0.7400000095367432,2018-04-11 23:39:28.526479
3543,1,265,18,1.8854146003723145,0.6800000071525574,2018-04-11 23:39:28.526479
3544,1,265,19,1.6268686056137085,0.5799999833106995,2018-04-11 23:39:28.526479
3545,1,265,20,1.5816677808761597,0.7300000190734863,2018-04-11 23:39:28.526479
3546,1,266,1,0.9453431963920593,0.7799999713897705,2018-04-11 23:39:41.450559
3547,1,266,2,2.1042494773864746,0.7200000286102295,2018-04-11 23:39:41.450559
3548,1,266,3,2.4695422649383545,0.6299999952316284,2018-04-11 23:39:41.450559
3549,1,266,4,1.921254277229309,0.6299999952316284,2018-04-11 23:39:41.450559
3550,1,266,5,2.297572612762451,0.7200000286102295,2018-04-11 23:39:41.450559
3551,1,266,6,2.0824131965637207,0.7400000095367432,2018-04-11 23:39:41.450559
3552,1,266,7,1.2185043096542358,0.800000011920929,2018-04-11 23:39:41.450559
3553,1,266,8,1.2090556621551514,0.8199999928474426,2018-04-11 23:39:41.450559
3554,1,266,9,2.3574202060699463,0.5600000023841858,2018-04-11 23:39:41.450559
3555,1,266,10,1.7660737037658691,0.6499999761581421,2018-04-11 23:39:41.450559
3556,1,266,11,1.9983487129211426,0.6800000071525574,2018-04-11 23:39:41.450559
3557,1,266,12,1.6643173694610596,0.75,2018-04-11 23:39:41.450559
3558,1,266,13,2.24406361579895,0.7400000095367432,2018-04-11 23:39:41.450559
3559,1,266,14,1.5469386577606201,0.7099999785423279,2018-04-11 23:39:41.450559
3560,1,266,15,1.6185146570205688,0.7799999713897705,2018-04-11 23:39:41.450559
3561,1,266,16,1.6298168897628784,0.75,2018-04-11 23:39:41.450559
3562,1,267,1,1.2879607677459717,0.7699999809265137,2018-04-11 23:39:48.027227
3563,1,267,2,2.566586971282959,0.7400000095367432,2018-04-11 23:39:48.027227
3564,1,267,3,2.048537492752075,0.5899999737739563,2018-04-11 23:39:48.027227
3565,1,267,4,2.3317387104034424,0.550000011920929,2018-04-11 23:39:48.027227
3566,1,267,5,1.8742812871932983,0.75,2018-04-11 23:39:48.027227
3567,1,267,6,1.5219101905822754,0.75,2018-04-11 23:39:48.027227
3568,1,267,7,1.8705291748046875,0.6100000143051147,2018-04-11 23:39:48.027227
3569,1,267,8,2.1568665504455566,0.5899999737739563,2018-04-11 23:39:48.027227
3570,1,268,1,1.905524730682373,0.699999988079071,2018-04-11 23:39:56.896044
3571,1,268,2,2.2230746746063232,0.6499999761581421,2018-04-11 23:39:56.896044
3572,1,268,3,1.9935753345489502,0.5899999737739563,2018-04-11 23:39:56.896044
3573,1,268,4,1.765892744064331,0.6000000238418579,2018-04-11 23:39:56.896044
3574,1,268,5,2.3901267051696777,0.6299999952316284,2018-04-11 23:39:56.896044
3575,1,268,6,1.396175742149353,0.7300000190734863,2018-04-11 23:39:56.896044
3576,1,268,7,2.2114343643188477,0.6399999856948853,2018-04-11 23:39:56.896044
3577,1,268,8,1.7772507667541504,0.7099999785423279,2018-04-11 23:39:56.896044
3578,1,268,9,2.109809160232544,0.6000000238418579,2018-04-11 23:39:56.896044
3579,1,268,10,1.921665906906128,0.6399999856948853,2018-04-11 23:39:56.896044
3580,1,268,11,2.379532814025879,0.5899999737739563,2018-04-11 23:39:56.896044
3581,1,269,1,1.615159034729004,0.6700000166893005,2018-04-11 23:40:04.141499
3582,1,269,2,2.0756289958953857,0.49000000953674316,2018-04-11 23:40:04.141499
3583,1,269,3,2.25518536567688,0.5799999833106995,2018-04-11 23:40:04.141499
3584,1,269,4,2.0944983959198,0.5699999928474426,2018-04-11 23:40:04.141499
3585,1,269,5,1.9467566013336182,0.6399999856948853,2018-04-11 23:40:04.141499
3586,1,269,6,2.9183075428009033,0.6000000238418579,2018-04-11 23:40:04.141499
3587,1,269,7,1.6383254528045654,0.7099999785423279,2018-04-11 23:40:04.141499
3588,1,269,8,2.102499485015869,0.6499999761581421,2018-04-11 23:40:04.141499
3589,1,269,9,2.6005444526672363,0.5299999713897705,2018-04-11 23:40:04.141499
3590,1,270,1,2.27463436126709,0.6000000238418579,2018-04-11 23:40:15.348154
3591,1,270,2,2.3345775604248047,0.6299999952316284,2018-04-11 23:40:15.348154
3592,1,270,3,2.7185256481170654,0.6100000143051147,2018-04-11 23:40:15.348154
3593,1,270,4,1.9959667921066284,0.5,2018-04-11 23:40:15.348154
3594,1,270,5,2.0351481437683105,0.6000000238418579,2018-04-11 23:40:15.348154
3595,1,270,6,1.600472092628479,0.6800000071525574,2018-04-11 23:40:15.348154
3596,1,270,7,1.8234679698944092,0.6399999856948853,2018-04-11 23:40:15.348154
3597,1,270,8,2.504875421524048,0.5899999737739563,2018-04-11 23:40:15.348154
3598,1,270,9,2.4285528659820557,0.6399999856948853,2018-04-11 23:40:15.348154
3599,1,270,10,1.9332358837127686,0.5899999737739563,2018-04-11 23:40:15.348154
3600,1,270,11,1.9816420078277588,0.6600000262260437,2018-04-11 23:40:15.348154
3601,1,270,12,1.813043475151062,0.7099999785423279,2018-04-11 23:40:15.348154
3602,1,270,13,2.5039758682250977,0.6700000166893005,2018-04-11 23:40:15.348154
3603,1,270,14,2.0165977478027344,0.5199999809265137,2018-04-11 23:40:15.348154
3604,1,271,1,0.39515772461891174,0.8899999856948853,2018-04-11 23:40:25.793154
3605,1,271,2,1.9935057163238525,0.6200000047683716,2018-04-11 23:40:25.793154
3606,1,271,3,2.3008058071136475,0.5,2018-04-11 23:40:25.793154
3607,1,271,4,2.066603899002075,0.5899999737739563,2018-04-11 23:40:25.793154
3608,1,271,5,1.9669619798660278,0.6600000262260437,2018-04-11 23:40:25.793154
3609,1,271,6,1.968746542930603,0.6899999976158142,2018-04-11 23:40:25.793154
3610,1,271,7,1.4610626697540283,0.8299999833106995,2018-04-11 23:40:25.793154
3611,1,271,8,2.649728298187256,0.5099999904632568,2018-04-11 23:40:25.793154
3612,1,271,9,2.82761287689209,0.5199999809265137,2018-04-11 23:40:25.793154
3613,1,271,10,1.9948939085006714,0.699999988079071,2018-04-11 23:40:25.793154
3614,1,271,11,2.078364372253418,0.6700000166893005,2018-04-11 23:40:25.793154
3615,1,271,12,1.8004584312438965,0.6499999761581421,2018-04-11 23:40:25.793154
3616,1,271,13,1.8083527088165283,0.7099999785423279,2018-04-11 23:40:25.793154
3617,1,272,1,1.8907885551452637,0.7099999785423279,2018-04-11 23:40:33.805769
3618,1,272,2,2.169689416885376,0.6700000166893005,2018-04-11 23:40:33.805769
3619,1,272,3,2.7991085052490234,0.5799999833106995,2018-04-11 23:40:33.805769
3620,1,272,4,1.7982200384140015,0.6800000071525574,2018-04-11 23:40:33.805769
3621,1,272,5,1.997490644454956,0.7300000190734863,2018-04-11 23:40:33.805769
3622,1,272,6,2.0454354286193848,0.5600000023841858,2018-04-11 23:40:33.805769
3623,1,272,7,1.7014961242675781,0.6299999952316284,2018-04-11 23:40:33.805769
3624,1,272,8,2.126668691635132,0.6100000143051147,2018-04-11 23:40:33.805769
3625,1,272,9,1.9431380033493042,0.75,2018-04-11 23:40:33.805769
3626,1,272,10,2.185685634613037,0.6899999976158142,2018-04-11 23:40:33.805769
3627,1,273,1,2.596006393432617,0.6299999952316284,2018-04-11 23:40:45.001571
3628,1,273,2,2.7911319732666016,0.5799999833106995,2018-04-11 23:40:45.001571
3629,1,273,3,2.774796724319458,0.5,2018-04-11 23:40:45.001571
3630,1,273,4,2.823448896408081,0.5899999737739563,2018-04-11 23:40:45.001571
3631,1,273,5,2.2403297424316406,0.5799999833106995,2018-04-11 23:40:45.001571
3632,1,273,6,3.167545795440674,0.5400000214576721,2018-04-11 23:40:45.001571
3633,1,273,7,3.1588430404663086,0.4699999988079071,2018-04-11 23:40:45.001571
3634,1,273,8,2.7646243572235107,0.550000011920929,2018-04-11 23:40:45.001571
3635,1,273,9,2.6306803226470947,0.5400000214576721,2018-04-11 23:40:45.001571
3636,1,273,10,2.600215196609497,0.6600000262260437,2018-04-11 23:40:45.001571
3637,1,273,11,2.6857123374938965,0.5899999737739563,2018-04-11 23:40:45.001571
3638,1,273,12,3.1044211387634277,0.4399999976158142,2018-04-11 23:40:45.001571
3639,1,273,13,2.082817792892456,0.6499999761581421,2018-04-11 23:40:45.001571
3640,1,273,14,2.3360016345977783,0.5299999713897705,2018-04-11 23:40:45.001571
3641,1,274,1,1.614906668663025,0.6000000238418579,2018-04-11 23:40:51.433764
3642,1,274,2,2.652609348297119,0.5799999833106995,2018-04-11 23:40:51.433764
3643,1,274,3,2.402233839035034,0.5099999904632568,2018-04-11 23:40:51.433764
3644,1,274,4,2.322230339050293,0.5899999737739563,2018-04-11 23:40:51.433764
3645,1,274,5,2.1429336071014404,0.5400000214576721,2018-04-11 23:40:51.433764
3646,1,274,6,2.478362798690796,0.6800000071525574,2018-04-11 23:40:51.433764
3647,1,274,7,2.4776923656463623,0.6200000047683716,2018-04-11 23:40:51.433764
3648,1,274,8,2.6438868045806885,0.44999998807907104,2018-04-11 23:40:51.433764
3649,1,275,1,2.633679151535034,0.5699999928474426,2018-04-11 23:41:01.833266
3650,1,275,2,2.678091049194336,0.6399999856948853,2018-04-11 23:41:01.833266
3651,1,275,3,2.678281784057617,0.5600000023841858,2018-04-11 23:41:01.833266
3652,1,275,4,2.5075185298919678,0.6299999952316284,2018-04-11 23:41:01.833266
3653,1,275,5,2.0317273139953613,0.6399999856948853,2018-04-11 23:41:01.833266
3654,1,275,6,2.181764841079712,0.5099999904632568,2018-04-11 23:41:01.833266
3655,1,275,7,2.2586557865142822,0.6399999856948853,2018-04-11 23:41:01.833266
3656,1,275,8,2.6850030422210693,0.47999998927116394,2018-04-11 23:41:01.833266
3657,1,275,9,2.285654306411743,0.550000011920929,2018-04-11 23:41:01.833266
3658,1,275,10,2.299903154373169,0.5799999833106995,2018-04-11 23:41:01.833266
3659,1,275,11,2.491436719894409,0.6499999761581421,2018-04-11 23:41:01.833266
3660,1,275,12,1.9614802598953247,0.6000000238418579,2018-04-11 23:41:01.833266
3661,1,275,13,2.0856497287750244,0.6600000262260437,2018-04-11 23:41:01.833266
3662,1,276,1,2.354170799255371,0.5299999713897705,2018-04-11 23:41:14.047862
3663,1,276,2,2.766594171524048,0.6100000143051147,2018-04-11 23:41:14.047862
3664,1,276,3,2.5788702964782715,0.44999998807907104,2018-04-11 23:41:14.047862
3665,1,276,4,2.8075015544891357,0.4000000059604645,2018-04-11 23:41:14.047862
3666,1,276,5,2.1802425384521484,0.6399999856948853,2018-04-11 23:41:14.047862
3667,1,276,6,2.3833277225494385,0.6499999761581421,2018-04-11 23:41:14.047862
3668,1,276,7,2.1409058570861816,0.6800000071525574,2018-04-11 23:41:14.047862
3669,1,276,8,2.2556424140930176,0.699999988079071,2018-04-11 23:41:14.047862
3670,1,276,9,2.547818183898926,0.44999998807907104,2018-04-11 23:41:14.047862
3671,1,276,10,2.563021659851074,0.5899999737739563,2018-04-11 23:41:14.047862
3672,1,276,11,2.342844009399414,0.5799999833106995,2018-04-11 23:41:14.047862
3673,1,276,12,2.2379491329193115,0.6200000047683716,2018-04-11 23:41:14.047862
3674,1,276,13,3.4074201583862305,0.5,2018-04-11 23:41:14.047862
3675,1,276,14,1.986958622932434,0.6700000166893005,2018-04-11 23:41:14.047862
3676,1,276,15,2.3947973251342773,0.6399999856948853,2018-04-11 23:41:14.047862
3677,1,277,1,2.402413845062256,0.5400000214576721,2018-04-11 23:41:27.704550
3678,1,277,2,3.7336902618408203,0.4699999988079071,2018-04-11 23:41:27.704550
3679,1,277,3,2.7156896591186523,0.5600000023841858,2018-04-11 23:41:27.704550
3680,1,277,4,1.9867157936096191,0.6399999856948853,2018-04-11 23:41:27.704550
3681,1,277,5,2.7674524784088135,0.5899999737739563,2018-04-11 23:41:27.704550
3682,1,277,6,1.7240242958068848,0.6000000238418579,2018-04-11 23:41:27.704550
3683,1,277,7,2.3240044116973877,0.6800000071525574,2018-04-11 23:41:27.704550
3684,1,277,8,2.3527309894561768,0.47999998927116394,2018-04-11 23:41:27.704550
3685,1,277,9,3.0102415084838867,0.46000000834465027,2018-04-11 23:41:27.704550
3686,1,277,10,2.559760093688965,0.6299999952316284,2018-04-11 23:41:27.704550
3687,1,277,11,3.1971051692962646,0.4300000071525574,2018-04-11 23:41:27.704550
3688,1,277,12,2.571504831314087,0.5600000023841858,2018-04-11 23:41:27.704550
3689,1,277,13,1.920109510421753,0.5699999928474426,2018-04-11 23:41:27.704550
3690,1,277,14,2.056286096572876,0.6800000071525574,2018-04-11 23:41:27.704550
3691,1,277,15,2.708264112472534,0.5199999809265137,2018-04-11 23:41:27.704550
3692,1,277,16,2.072366714477539,0.6200000047683716,2018-04-11 23:41:27.704550
3693,1,277,17,2.2216603755950928,0.6100000143051147,2018-04-11 23:41:27.704550
3694,1,278,1,2.539924383163452,0.44999998807907104,2018-04-11 23:41:41.357472
3695,1,278,2,2.6453967094421387,0.5699999928474426,2018-04-11 23:41:41.357472
3696,1,278,3,2.575822353363037,0.550000011920929,2018-04-11 23:41:41.357472
3697,1,278,4,2.3715932369232178,0.6200000047683716,2018-04-11 23:41:41.357472
3698,1,278,5,2.5842068195343018,0.5799999833106995,2018-04-11 23:41:41.357472
3699,1,278,6,2.914965867996216,0.6000000238418579,2018-04-11 23:41:41.357472
3700,1,278,7,2.416245460510254,0.7099999785423279,2018-04-11 23:41:41.357472
3701,1,278,8,2.7010152339935303,0.5299999713897705,2018-04-11 23:41:41.357472
3702,1,278,9,2.624307870864868,0.5099999904632568,2018-04-11 23:41:41.357472
3703,1,278,10,2.815007209777832,0.5,2018-04-11 23:41:41.357472
3704,1,278,11,1.7722227573394775,0.6200000047683716,2018-04-11 23:41:41.357472
3705,1,278,12,2.9169933795928955,0.550000011920929,2018-04-11 23:41:41.357472
3706,1,278,13,2.284515380859375,0.5199999809265137,2018-04-11 23:41:41.357472
3707,1,278,14,3.0607471466064453,0.4099999964237213,2018-04-11 23:41:41.357472
3708,1,278,15,2.5897960662841797,0.6000000238418579,2018-04-11 23:41:41.357472
3709,1,278,16,2.170999526977539,0.6499999761581421,2018-04-11 23:41:41.357472
3710,1,278,17,2.189136266708374,0.44999998807907104,2018-04-11 23:41:41.357472
3711,1,279,1,2.5127360820770264,0.5199999809265137,2018-04-11 23:41:51.831354
3712,1,279,2,3.162231683731079,0.5,2018-04-11 23:41:51.831354
3713,1,279,3,3.021780014038086,0.6299999952316284,2018-04-11 23:41:51.831354
3714,1,279,4,2.75045108795166,0.5099999904632568,2018-04-11 23:41:51.831354
3715,1,279,5,2.243960380554199,0.5400000214576721,2018-04-11 23:41:51.831354
3716,1,279,6,2.7220919132232666,0.5899999737739563,2018-04-11 23:41:51.831354
3717,1,279,7,2.5993783473968506,0.6100000143051147,2018-04-11 23:41:51.831354
3718,1,279,8,2.3164491653442383,0.6399999856948853,2018-04-11 23:41:51.831354
3719,1,279,9,2.7773220539093018,0.5600000023841858,2018-04-11 23:41:51.831354
3720,1,279,10,2.3610103130340576,0.5600000023841858,2018-04-11 23:41:51.831354
3721,1,279,11,2.4297304153442383,0.6299999952316284,2018-04-11 23:41:51.831354
3722,1,279,12,2.5473320484161377,0.6499999761581421,2018-04-11 23:41:51.831354
3723,1,279,13,2.2481136322021484,0.6200000047683716,2018-04-11 23:41:51.831354
3724,1,280,1,3.062033176422119,0.6000000238418579,2018-04-11 23:42:04.634500
3725,1,280,2,2.8726134300231934,0.4699999988079071,2018-04-11 23:42:04.634500
3726,1,280,3,2.0765702724456787,0.5799999833106995,2018-04-11 23:42:04.634500
3727,1,280,4,1.6638027429580688,0.7200000286102295,2018-04-11 23:42:04.634500
3728,1,280,5,2.8166801929473877,0.5400000214576721,2018-04-11 23:42:04.634500
3729,1,280,6,2.1906731128692627,0.6399999856948853,2018-04-11 23:42:04.634500
3730,1,280,7,2.1257987022399902,0.5799999833106995,2018-04-11 23:42:04.634500
3731,1,280,8,2.566239833831787,0.5899999737739563,2018-04-11 23:42:04.634500
3732,1,280,9,2.429764986038208,0.5400000214576721,2018-04-11 23:42:04.634500
3733,1,280,10,2.5629141330718994,0.5699999928474426,2018-04-11 23:42:04.634500
3734,1,280,11,3.3595099449157715,0.550000011920929,2018-04-11 23:42:04.634500
3735,1,280,12,2.574084758758545,0.6700000166893005,2018-04-11 23:42:04.634500
3736,1,280,13,2.5244300365448,0.6200000047683716,2018-04-11 23:42:04.634500
3737,1,280,14,2.5814943313598633,0.5199999809265137,2018-04-11 23:42:04.634500
3738,1,280,15,3.023857831954956,0.5600000023841858,2018-04-11 23:42:04.634500
3739,1,280,16,3.3803656101226807,0.5799999833106995,2018-04-11 23:42:04.634500
3740,1,281,1,2.0617077350616455,0.6000000238418579,2018-04-11 23:42:13.513273
3741,1,281,2,3.1975045204162598,0.6299999952316284,2018-04-11 23:42:13.513273
3742,1,281,3,2.3602640628814697,0.5699999928474426,2018-04-11 23:42:13.513273
3743,1,281,4,2.916919231414795,0.6000000238418579,2018-04-11 23:42:13.513273
3744,1,281,5,3.3847689628601074,0.5799999833106995,2018-04-11 23:42:13.513273
3745,1,281,6,2.4771347045898438,0.6200000047683716,2018-04-11 23:42:13.513273
3746,1,281,7,2.4708855152130127,0.6299999952316284,2018-04-11 23:42:13.513273
3747,1,281,8,2.419654369354248,0.550000011920929,2018-04-11 23:42:13.513273
3748,1,281,9,2.6771602630615234,0.5799999833106995,2018-04-11 23:42:13.513273
3749,1,281,10,2.0153496265411377,0.6000000238418579,2018-04-11 23:42:13.513273
3750,1,281,11,1.9700329303741455,0.6299999952316284,2018-04-11 23:42:13.513273
3751,1,282,1,2.1960582733154297,0.550000011920929,2018-04-11 23:42:22.375067
3752,1,282,2,2.7651331424713135,0.5899999737739563,2018-04-11 23:42:22.375067
3753,1,282,3,2.9981796741485596,0.4300000071525574,2018-04-11 23:42:22.375067
3754,1,282,4,2.8862476348876953,0.6000000238418579,2018-04-11 23:42:22.375067
3755,1,282,5,2.7682480812072754,0.6200000047683716,2018-04-11 23:42:22.375067
3756,1,282,6,2.9923620223999023,0.5,2018-04-11 23:42:22.375067
3757,1,282,7,2.392435073852539,0.5699999928474426,2018-04-11 23:42:22.375067
3758,1,282,8,2.413026809692383,0.6499999761581421,2018-04-11 23:42:22.375067
3759,1,282,9,2.1307601928710938,0.6399999856948853,2018-04-11 23:42:22.375067
3760,1,282,10,2.5939371585845947,0.6100000143051147,2018-04-11 23:42:22.375067
3761,1,282,11,2.9584522247314453,0.5799999833106995,2018-04-11 23:42:22.375067
3762,1,283,1,1.9215279817581177,0.5099999904632568,2018-04-11 23:42:34.553945
3763,1,283,2,1.9807482957839966,0.5699999928474426,2018-04-11 23:42:34.553945
3764,1,283,3,2.014376163482666,0.6100000143051147,2018-04-11 23:42:34.553945
3765,1,283,4,2.5995547771453857,0.5699999928474426,2018-04-11 23:42:34.553945
3766,1,283,5,2.2320802211761475,0.5199999809265137,2018-04-11 23:42:34.553945
3767,1,283,6,2.1293914318084717,0.5799999833106995,2018-04-11 23:42:34.553945
3768,1,283,7,2.6789276599884033,0.5199999809265137,2018-04-11 23:42:34.553945
3769,1,283,8,2.253326416015625,0.5699999928474426,2018-04-11 23:42:34.553945
3770,1,283,9,2.56280517578125,0.5699999928474426,2018-04-11 23:42:34.553945
3771,1,283,10,3.110300064086914,0.5699999928474426,2018-04-11 23:42:34.553945
3772,1,283,11,2.362560749053955,0.5899999737739563,2018-04-11 23:42:34.553945
3773,1,283,12,2.213597059249878,0.5400000214576721,2018-04-11 23:42:34.553945
3774,1,283,13,2.5401298999786377,0.6100000143051147,2018-04-11 23:42:34.553945
3775,1,283,14,3.066497564315796,0.5699999928474426,2018-04-11 23:42:34.553945
3776,1,283,15,2.425107002258301,0.550000011920929,2018-04-11 23:42:34.553945
3777,1,284,1,2.686204195022583,0.5299999713897705,2018-04-11 23:42:45.064535
3778,1,284,2,2.982041358947754,0.6299999952316284,2018-04-11 23:42:45.064535
3779,1,284,3,2.478602409362793,0.5699999928474426,2018-04-11 23:42:45.064535
3780,1,284,4,2.236375331878662,0.5,2018-04-11 23:42:45.064535
3781,1,284,5,1.8513280153274536,0.6399999856948853,2018-04-11 23:42:45.064535
3782,1,284,6,1.9574029445648193,0.6000000238418579,2018-04-11 23:42:45.064535
3783,1,284,7,2.867293357849121,0.47999998927116394,2018-04-11 23:42:45.064535
3784,1,284,8,2.579698085784912,0.5299999713897705,2018-04-11 23:42:45.064535
3785,1,284,9,2.3175714015960693,0.5899999737739563,2018-04-11 23:42:45.064535
3786,1,284,10,2.4771862030029297,0.5899999737739563,2018-04-11 23:42:45.064535
3787,1,284,11,2.3148021697998047,0.5600000023841858,2018-04-11 23:42:45.064535
3788,1,284,12,2.9772891998291016,0.49000000953674316,2018-04-11 23:42:45.064535
3789,1,284,13,2.5033957958221436,0.550000011920929,2018-04-11 23:42:45.064535
3790,1,285,1,2.23404598236084,0.5799999833106995,2018-04-11 23:42:54.722711
3791,1,285,2,3.2782015800476074,0.47999998927116394,2018-04-11 23:42:54.722711
3792,1,285,3,2.984483003616333,0.47999998927116394,2018-04-11 23:42:54.722711
3793,1,285,4,2.4292802810668945,0.5,2018-04-11 23:42:54.722711
3794,1,285,5,2.4855997562408447,0.46000000834465027,2018-04-11 23:42:54.722711
3795,1,285,6,2.3626956939697266,0.5899999737739563,2018-04-11 23:42:54.722711
3796,1,285,7,2.6624951362609863,0.47999998927116394,2018-04-11 23:42:54.722711
3797,1,285,8,3.159897804260254,0.5600000023841858,2018-04-11 23:42:54.722711
3798,1,285,9,2.607403039932251,0.6000000238418579,2018-04-11 23:42:54.722711
3799,1,285,10,2.6741042137145996,0.6499999761581421,2018-04-11 23:42:54.722711
3800,1,285,11,3.252032995223999,0.5600000023841858,2018-04-11 23:42:54.722711
3801,1,285,12,2.4504151344299316,0.6200000047683716,2018-04-11 23:42:54.722711
3802,1,286,1,1.910454511642456,0.5199999809265137,2018-04-11 23:43:01.990204
3803,1,286,2,2.2911875247955322,0.5899999737739563,2018-04-11 23:43:01.990204
3804,1,286,3,3.1895129680633545,0.47999998927116394,2018-04-11 23:43:01.990204
3805,1,286,4,2.656575918197632,0.5600000023841858,2018-04-11 23:43:01.990204
3806,1,286,5,1.8363959789276123,0.6000000238418579,2018-04-11 23:43:01.990204
3807,1,286,6,2.2979259490966797,0.5600000023841858,2018-04-11 23:43:01.990204
3808,1,286,7,3.078331232070923,0.6100000143051147,2018-04-11 23:43:01.990204
3809,1,286,8,2.7806355953216553,0.44999998807907104,2018-04-11 23:43:01.990204
3810,1,286,9,2.2543604373931885,0.6499999761581421,2018-04-11 23:43:01.990204
3811,1,287,1,2.9282283782958984,0.5,2018-04-11 23:43:10.060516
3812,1,287,2,3.2024788856506348,0.6000000238418579,2018-04-11 23:43:10.060516
3813,1,287,3,2.6301379203796387,0.47999998927116394,2018-04-11 23:43:10.060516
3814,1,287,4,3.36881160736084,0.4300000071525574,2018-04-11 23:43:10.060516
3815,1,287,5,2.634012460708618,0.5699999928474426,2018-04-11 23:43:10.060516
3816,1,287,6,2.193247079849243,0.5699999928474426,2018-04-11 23:43:10.060516
3817,1,287,7,2.5647132396698,0.5799999833106995,2018-04-11 23:43:10.060516
3818,1,287,8,3.74570369720459,0.550000011920929,2018-04-11 23:43:10.060516
3819,1,287,9,2.806760311126709,0.6299999952316284,2018-04-11 23:43:10.060516
3820,1,287,10,2.9790990352630615,0.550000011920929,2018-04-11 23:43:10.060516
3821,1,288,1,2.7314605712890625,0.49000000953674316,2018-04-11 23:43:22.101521
3822,1,288,2,2.8641066551208496,0.5400000214576721,2018-04-11 23:43:22.101521
3823,1,288,3,2.611340045928955,0.5,2018-04-11 23:43:22.101521
3824,1,288,4,2.704758882522583,0.6700000166893005,2018-04-11 23:43:22.101521
